param-0-nm,param-1-n,param-2-m,cps+cbn-regression-quadratic-real,cps+cbn-regression-quadratic-sys,cps+cbn-regression-quadratic-user,cps+cbv-regression-quadratic-real,cps+cbv-regression-quadratic-sys,cps+cbv-regression-quadratic-user,cps+lazy-regression-quadratic-real,cps+lazy-regression-quadratic-sys,cps+lazy-regression-quadratic-user,cps+native-compute-native-compute-compilation-real,cps+native-compute-native-compute-conversion-to-native-code-real,cps+native-compute-native-compute-evaluation-real,cps+native-compute-native-compute-reification-real,cps+native-compute-regression-quadratic-real,cps+native-compute-regression-quadratic-sys,cps+native-compute-regression-quadratic-user,cps+simpl-regression-quadratic-real,cps+simpl-regression-quadratic-sys,cps+simpl-regression-quadratic-user,cps+vm-compute-regression-quadratic-real,cps+vm-compute-regression-quadratic-sys,cps+vm-compute-regression-quadratic-user,rewrite-strat(bottomup-bottomup)-regression-exponential-real,rewrite-strat(bottomup-bottomup)-regression-exponential-sys,rewrite-strat(bottomup-bottomup)-regression-exponential-user,rewrite-strat(topdown-bottomup)-regression-exponential-real,rewrite-strat(topdown-bottomup)-regression-exponential-sys,rewrite-strat(topdown-bottomup)-regression-exponential-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user
4725,1,4725,,,,0.016,0.,0.016,0.019,0.,0.019,,,,,,,,,,,,,,,,,,,,,,
4725,4725,1,,,,0.009,0.,0.009,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,
4747,1,4747,,,,,,,,,,0.07835,0.00018,0.00075,0.01244,0.091,0.,0.014,,,,,,,,,,,,,,,
4747,4747,1,,,,,,,,,,0.07812,0.00052,0.00076,0.02846,0.108,0.,0.03,,,,,,,,,,,,,,,
4753,1,4753,,,,,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
4753,4753,1,,,,,,,,,,,,,,,,,,,,0.02,0.,0.02,,,,,,,,,
4764,1,4764,,,,,,,0.013,0.,0.013,,,,,,,,,,,,,,,,,,,,,,
4764,4764,1,,,,,,,0.017,0.,0.017,,,,,,,,,,,,,,,,,,,,,,
4783,1,4783,,,,0.022,0.,0.022,0.023,0.,0.023,,,,,,,,,,,,,,,,,,,,,,
4783,4783,1,,,,0.009,0.,0.009,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,
4789,1,4789,,,,,,,,,,0.07687,0.00021,0.00072,0.01247,0.09,0.,0.014,,,,0.015,0.,0.015,,,,,,,,,
4789,4789,1,,,,,,,,,,0.07809,0.00021,0.00079,0.01758,0.096,0.,0.019,,,,0.031,0.,0.031,,,,,,,,,
4802,1,4802,,,,0.016,0.,0.016,,,,,,,,,,,,,,,,,,,,,,,,,
4802,4802,1,,,,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,,,,,
4825,1,4825,,,,,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
4825,4825,1,,,,,,,,,,,,,,,,,,,,0.021,0.,0.021,,,,,,,,,
4830,69,70,,,,0.008,0.,0.008,0.006,0.,0.006,0.07925,0.00018,0.00062,0.01279,0.093,0.,0.014,,,,0.015,0.,0.015,,,,,,,,,
4831,1,4831,,,,,,,,,,0.07794,0.00018,0.00075,0.01275,0.091,0.,0.014,,,,,,,,,,,,,,,
4831,4831,1,,,,,,,,,,0.07963,0.00018,0.00077,0.01809,0.098,0.,0.02,,,,,,,,,,,,,,,
4840,1,4840,,,,,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
4840,4840,1,,,,,,,,,,,,,,,,,,,,0.05,0.,0.05,,,,,,,,,
4842,1,4842,,,,0.011,0.,0.011,0.017,0.,0.017,,,,,,,,,,,,,,,,,,,,,,
4842,4842,1,,,,0.009,0.,0.009,0.034,0.,0.034,,,,,,,,,,,,,,,,,,,,,,
4861,1,4861,,,,,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
4861,4861,1,,,,,,,,,,,,,,,,,,,,0.022,0.,0.022,,,,,,,,,
4873,1,4873,,,,,,,,,,0.07832,0.00018,0.00074,0.01319,0.092,0.,0.014,,,,,,,,,,,,,,,
4873,4873,1,,,,,,,,,,0.07928,0.00018,0.00075,0.02317,0.103,0.,0.025,,,,,,,,,,,,,,,
4897,1,4897,,,,,,,,,,,,,,,,,,,,0.016,0.,0.016,,,,,,,,,
4897,4897,1,,,,,,,,,,,,,,,,,,,,0.021,0.,0.021,,,,,,,,,
4900,1,4900,,,,0.011,0.,0.011,0.082,0.,0.082,,,,,,,,,,,,,,,,,,,,,,
4900,70,70,,,,0.014,0.,0.014,0.006,0.,0.006,,,,,,,,,,,,,,,,,,,,,,
4900,4900,1,,,,0.009,0.,0.009,0.028,0.,0.028,,,,,,,,,,,,,,,,,,,,,,
4915,1,4915,,,,,,,,,,0.07876,0.00018,0.00073,0.01310,0.092,0.,0.015,,,,,,,,,,,,,,,
4915,4915,1,,,,,,,,,,0.07785,0.00018,0.00077,0.01844,0.097,0.,0.02,,,,,,,,,,,,,,,
4933,1,4933,,,,,,,,,,,,,,,,,,,,0.022,0.,0.022,,,,,,,,,
4933,4933,1,,,,,,,,,,,,,,,,,,,,0.021,0.,0.021,,,,,,,,,
4957,1,4957,,,,,,,,,,0.07995,0.00018,0.00076,0.01301,0.094,0.003,0.011,,,,,,,,,,,,,,,
4957,4957,1,,,,,,,,,,0.07883,0.00018,0.00095,0.01860,0.098,0.,0.02,,,,,,,,,,,,,,,
4958,1,4958,,,,0.014,0.,0.014,0.013,0.,0.013,,,,,,,,,,,,,,,,,,,,,,
4958,4958,1,,,,0.01,0.,0.01,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,
4969,1,4969,,,,,,,,,,,,,,,,,,,,0.016,0.,0.016,,,,,,,,,
4969,4969,1,,,,,,,,,,,,,,,,,,,,0.03,0.,0.03,,,,,,,,,
4970,70,71,,,,0.064,0.,0.064,0.006,0.,0.006,0.07854,0.00018,0.00063,0.01634,0.095,0.,0.018,,,,0.016,0.,0.016,,,,,,,,,
4991,1,4991,,,,,,,,,,,,,,,,,,,,0.016,0.,0.016,,,,,,,,,
4991,4991,1,,,,,,,,,,,,,,,,,,,,0.037,0.003,0.033,,,,,,,,,
4999,1,4999,,,,,,,,,,0.07791,0.00018,0.00075,0.02110,0.1,0.,0.022,,,,,,,,,,,,,,,
4999,4999,1,,,,,,,,,,0.07861,0.00018,0.00090,0.01859,0.098,0.,0.02,,,,,,,,,,,,,,,
5005,1,5005,,,,,,,,,,,,,,,,,,,,0.016,0.,0.016,,,,,,,,,
5005,5005,1,,,,,,,,,,,,,,,,,,,,0.022,0.,0.022,,,,,,,,,
5017,1,5017,,,,0.011,0.,0.011,0.029,0.,0.029,,,,,,,,,,,,,,,,,,,,,,
5017,5017,1,,,,0.013,0.003,0.009,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,
5041,1,5041,,,,,,,,,,0.07312,0.00017,0.00055,0.01306,0.087,0.,0.014,,,,0.038,0.,0.038,,,,,,,,,
5041,71,71,,,,,,,,,,0.07360,0.00018,0.00044,0.01813,0.092,0.,0.019,,,,0.016,0.,0.016,,,,,,,,,
5041,5041,1,,,,,,,,,,0.07456,0.00018,0.00060,0.01878,0.094,0.,0.02,,,,0.022,0.,0.022,,,,,,,,,
5063,1,5063,,,,0.014,0.,0.014,,,,,,,,,,,,,,,,,,,,,,,,,
5063,5063,1,,,,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
5075,1,5075,,,,0.012,0.,0.012,0.09,0.,0.09,,,,,,,,,,,,,,,,,,,,,,
5075,5075,1,,,,0.014,0.,0.014,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,
5077,1,5077,,,,,,,,,,,,,,,,,,,,0.016,0.,0.016,,,,,,,,,
5077,5077,1,,,,,,,,,,,,,,,,,,,,0.034,0.,0.034,,,,,,,,,
5083,1,5083,,,,,,,,,,0.07883,0.00018,0.00076,0.01347,0.093,0.,0.015,,,,,,,,,,,,,,,
5083,5083,1,,,,,,,,,,0.07821,0.00018,0.00084,0.02490,0.104,0.,0.027,,,,,,,,,,,,,,,
5112,71,72,,,,0.006,0.,0.006,0.008,0.,0.008,0.07750,0.00018,0.00076,0.01355,0.092,0.,0.015,,,,0.016,0.,0.016,,,,,,,,,
5113,1,5113,,,,,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
5113,5113,1,,,,,,,,,,,,,,,,,,,,0.023,0.,0.023,,,,,,,,,
5125,1,5125,,,,,,,,,,0.07916,0.00018,0.00074,0.01358,0.093,0.,0.015,,,,,,,,,,,,,,,
5125,5125,1,,,,,,,,,,0.07857,0.00018,0.00078,0.03178,0.111,0.,0.033,,,,,,,,,,,,,,,
5133,1,5133,,,,0.023,0.,0.023,0.017,0.,0.017,,,,,,,,,,,,,,,,,,,,,,
5133,5133,1,,,,0.01,0.,0.01,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,
5142,1,5142,,,,,,,,,,,,,,,,,,,,0.016,0.,0.016,,,,,,,,,
5142,5142,1,,,,,,,,,,,,,,,,,,,,0.022,0.,0.022,,,,,,,,,
5145,1,5145,,,,,,,0.014,0.,0.014,,,,,,,,,,,,,,,,,,,,,,
5145,5145,1,,,,,,,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,
5149,1,5149,,,,,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
5149,5149,1,,,,,,,,,,,,,,,,,,,,0.023,0.,0.023,,,,,,,,,
5167,1,5167,,,,,,,,,,0.07835,0.00018,0.00082,0.01372,0.093,0.003,0.011,,,,,,,,,,,,,,,
5167,5167,1,,,,,,,,,,0.07841,0.00018,0.00086,0.01948,0.099,0.,0.021,,,,,,,,,,,,,,,
5185,1,5185,,,,,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
5185,5185,1,,,,,,,,,,,,,,,,,,,,0.043,0.,0.043,,,,,,,,,
5192,1,5192,,,,0.026,0.,0.026,0.014,0.,0.014,,,,,,,,,,,,,,,,,,,,,,
5192,5192,1,,,,0.01,0.,0.01,0.023,0.003,0.019,,,,,,,,,,,,,,,,,,,,,,
5209,1,5209,,,,,,,,,,0.07803,0.00018,0.00076,0.01837,0.097,0.,0.02,,,,,,,,,,,,,,,
5209,5209,1,,,,,,,,,,0.07862,0.00018,0.00082,0.01949,0.099,0.,0.021,,,,,,,,,,,,,,,
5221,1,5221,,,,,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
5221,5221,1,,,,,,,,,,,,,,,,,,,,0.023,0.,0.023,,,,,,,,,
5227,1,5227,,,,0.013,0.,0.013,,,,,,,,,,,,,,,,,,,,,,,,,
5227,5227,1,,,,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,,,,
5250,1,5250,,,,0.015,0.,0.015,0.014,0.,0.014,,,,,,,,,,,,,,,,,,,,,,
5250,5250,1,,,,0.01,0.,0.01,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,
5251,1,5251,,,,,,,,,,0.07820,0.00025,0.00076,0.02078,0.1,0.003,0.019,,,,,,,,,,,,,,,
5251,5251,1,,,,,,,,,,0.07886,0.00019,0.00080,0.02016,0.1,0.,0.021,,,,,,,,,,,,,,,
5256,72,73,,,,0.007,0.,0.007,0.007,0.,0.007,0.07873,0.00018,0.00065,0.01378,0.093,0.,0.015,,,,0.018,0.,0.018,,,,,,,,,
5257,1,5257,,,,,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
5257,5257,1,,,,,,,,,,,,,,,,,,,,0.07,0.,0.07,,,,,,,,,
5294,1,5294,,,,,,,,,,0.07897,0.00019,0.00081,0.01413,0.094,0.,0.016,,,,0.017,0.,0.017,,,,,,,,,
5294,5294,1,,,,,,,,,,0.07900,0.00018,0.00082,0.02514,0.105,0.,0.027,,,,0.023,0.,0.023,,,,,,,,,
5308,1,5308,,,,0.019,0.,0.019,0.023,0.,0.023,,,,,,,,,,,,,,,,,,,,,,
5308,5308,1,,,,0.018,0.,0.018,0.012,0.,0.012,,,,,,,,,,,,,,,,,,,,,,
5330,1,5330,,,,,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
5330,5330,1,,,,,,,,,,,,,,,,,,,,0.023,0.,0.023,,,,,,,,,
5336,1,5336,,,,,,,,,,0.07892,0.00018,0.00081,0.01442,0.094,0.,0.016,,,,,,,,,,,,,,,
5336,5336,1,,,,,,,,,,0.07904,0.00018,0.00080,0.01977,0.1,0.,0.022,,,,,,,,,,,,,,,
5366,1,5366,,,,,,,,,,,,,,,,,,,,0.019,0.,0.019,,,,,,,,,
5366,5366,1,,,,,,,,,,,,,,,,,,,,0.023,0.,0.023,,,,,,,,,
5367,1,5367,,,,0.012,0.,0.012,0.015,0.,0.015,,,,,,,,,,,,,,,,,,,,,,
5367,5367,1,,,,0.018,0.,0.018,0.023,0.,0.023,,,,,,,,,,,,,,,,,,,,,,
5378,1,5378,,,,,,,,,,0.07789,0.00018,0.00077,0.01429,0.093,0.,0.016,,,,,,,,,,,,,,,
5378,5378,1,,,,,,,,,,0.07863,0.00018,0.00088,0.02011,0.099,0.,0.022,,,,,,,,,,,,,,,
5390,1,5390,,,,0.027,0.,0.027,0.029,0.,0.029,,,,,,,,,,,,,,,,,,,,,,
5390,5390,1,,,,0.011,0.,0.011,0.012,0.,0.012,,,,,,,,,,,,,,,,,,,,,,
5402,1,5402,,,,,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
5402,73,74,,,,0.007,0.,0.007,0.016,0.,0.016,0.07899,0.00018,0.00064,0.02255,0.102,0.,0.024,,,,0.022,0.,0.022,,,,,,,,,
5402,5402,1,,,,,,,,,,,,,,,,,,,,0.025,0.,0.025,,,,,,,,,
5420,1,5420,,,,,,,,,,0.07989,0.00018,0.00080,0.01851,0.099,0.003,0.016,,,,,,,,,,,,,,,
5420,5420,1,,,,,,,,,,0.07970,0.00018,0.00085,0.02051,0.101,0.,0.022,,,,,,,,,,,,,,,
5425,1,5425,,,,0.013,0.,0.013,0.015,0.,0.015,,,,,,,,,,,,,,,,,,,,,,
5425,5425,1,,,,0.012,0.,0.012,0.018,0.,0.018,,,,,,,,,,,,,,,,,,,,,,
5438,1,5438,,,,,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
5438,5438,1,,,,,,,,,,,,,,,,,,,,0.024,0.,0.024,,,,,,,,,
5445,1,5445,,,,,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
5445,5445,1,,,,,,,,,,,,,,,,,,,,0.023,0.,0.023,,,,,,,,,
5462,1,5462,,,,,,,,,,0.07835,0.00025,0.00081,0.01437,0.093,0.,0.016,,,,,,,,,,,,,,,
5462,5462,1,,,,,,,,,,0.07871,0.00018,0.00084,0.02444,0.104,0.,0.026,,,,,,,,,,,,,,,
5474,1,5474,,,,,,,,,,,,,,,,,,,,0.021,0.,0.021,,,,,,,,,
5474,5474,1,,,,,,,,,,,,,,,,,,,,0.024,0.,0.024,,,,,,,,,
5483,1,5483,,,,0.015,0.,0.015,0.035,0.,0.035,,,,,,,,,,,,,,,,,,,,,,
5483,5483,1,,,,0.012,0.003,0.009,0.012,0.,0.012,,,,,,,,,,,,,,,,,,,,,,
5504,1,5504,,,,,,,,,,0.07775,0.00018,0.00083,0.01467,0.093,0.,0.016,,,,,,,,,,,,,,,
5504,5504,1,,,,,,,,,,0.07848,0.00018,0.00083,0.03396,0.113,0.004,0.031,,,,,,,,,,,,,,,
5510,1,5510,,,,,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
5510,5510,1,,,,,,,,,,,,,,,,,,,,0.028,0.,0.028,,,,,,,,,
5542,1,5542,,,,0.02,0.,0.02,0.015,0.,0.015,,,,,,,,,,,,,,,,,,,,,,
5542,5542,1,,,,0.011,0.,0.011,0.019,0.,0.019,,,,,,,,,,,,,,,,,,,,,,
5546,1,5546,,,,,,,,,,0.07415,0.00018,0.00054,0.01474,0.089,0.,0.016,,,,0.019,0.,0.019,,,,,,,,,
5546,5546,1,,,,,,,,,,0.07385,0.00017,0.00063,0.03380,0.108,0.,0.035,,,,0.025,0.,0.025,,,,,,,,,
5550,74,75,,,,0.009,0.,0.009,0.012,0.,0.012,0.07423,0.00018,0.00047,0.01503,0.09,0.,0.016,,,,0.018,0.,0.018,,,,,,,,,
5553,1,5553,,,,0.013,0.,0.013,,,,,,,,,,,,,,,,,,,,,,,,,
5553,5553,1,,,,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,,,,
5582,1,5582,,,,,,,,,,,,,,,,,,,,0.031,0.,0.031,,,,,,,,,
5582,5582,1,,,,,,,,,,,,,,,,,,,,0.025,0.,0.025,,,,,,,,,
5588,1,5588,,,,,,,,,,0.07908,0.00019,0.00108,0.02106,0.101,0.003,0.019,,,,,,,,,,,,,,,
5588,5588,1,,,,,,,,,,0.07894,0.00027,0.00095,0.02195,0.102,0.,0.024,,,,,,,,,,,,,,,
5596,1,5596,,,,,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
5596,5596,1,,,,,,,,,,,,,,,,,,,,0.024,0.,0.024,,,,,,,,,
5600,1,5600,,,,0.016,0.,0.016,0.017,0.,0.017,,,,,,,,,,,,,,,,,,,,,,
5600,5600,1,,,,0.019,0.,0.019,0.012,0.,0.012,,,,,,,,,,,,,,,,,,,,,,
5618,1,5618,,,,,,,,,,,,,,,,,,,,0.019,0.,0.019,,,,,,,,,
5618,5618,1,,,,,,,,,,,,,,,,,,,,0.032,0.,0.032,,,,,,,,,
5630,1,5630,,,,,,,,,,0.07923,0.00018,0.00076,0.02792,0.108,0.,0.029,,,,,,,,,,,,,,,
5630,5630,1,,,,,,,,,,0.07826,0.00018,0.00085,0.02095,0.1,0.003,0.019,,,,,,,,,,,,,,,
5635,1,5635,,,,,,,0.016,0.,0.016,,,,,,,,,,,,,,,,,,,,,,
5635,5635,1,,,,,,,0.017,0.,0.017,,,,,,,,,,,,,,,,,,,,,,
5654,1,5654,,,,,,,,,,,,,,,,,,,,0.019,0.,0.019,,,,,,,,,
5654,5654,1,,,,,,,,,,,,,,,,,,,,0.025,0.,0.025,,,,,,,,,
5658,1,5658,,,,0.013,0.,0.013,0.031,0.,0.031,,,,,,,,,,,,,,,,,,,,,,
5658,5658,1,,,,0.011,0.,0.011,0.012,0.,0.012,,,,,,,,,,,,,,,,,,,,,,
5672,1,5672,,,,,,,,,,0.08017,0.00018,0.00080,0.02052,0.101,0.,0.022,,,,,,,,,,,,,,,
5672,5672,1,,,,,,,,,,0.07821,0.00019,0.00088,0.02121,0.1,0.007,0.015,,,,,,,,,,,,,,,
5690,1,5690,,,,,,,,,,,,,,,,,,,,0.029,0.,0.029,,,,,,,,,
5690,5690,1,,,,,,,,,,,,,,,,,,,,0.025,0.,0.025,,,,,,,,,
5700,75,76,,,,0.007,0.,0.007,0.007,0.,0.007,0.07879,0.00018,0.00073,0.01515,0.095,0.,0.017,,,,0.034,0.007,0.026,,,,,,,,,
5714,1,5714,,,,,,,,,,0.07890,0.00018,0.00082,0.01554,0.095,0.003,0.013,,,,,,,,,,,,,,,
5714,5714,1,,,,,,,,,,0.07953,0.00019,0.00084,0.02838,0.109,0.,0.03,,,,,,,,,,,,,,,
5717,1,5717,,,,0.016,0.,0.016,0.019,0.,0.019,,,,,,,,,,,,,,,,,,,,,,
5717,5717,1,,,,0.017,0.,0.017,0.022,0.,0.022,,,,,,,,,,,,,,,,,,,,,,
5726,1,5726,,,,,,,,,,,,,,,,,,,,0.019,0.,0.019,,,,,,,,,
5726,5726,1,,,,,,,,,,,,,,,,,,,,0.032,0.,0.032,,,,,,,,,
5747,1,5747,,,,,,,,,,,,,,,,,,,,0.019,0.,0.019,,,,,,,,,
5747,5747,1,,,,,,,,,,,,,,,,,,,,0.025,0.,0.025,,,,,,,,,
5756,1,5756,,,,,,,,,,0.07962,0.00020,0.00087,0.01537,0.096,0.003,0.013,,,,,,,,,,,,,,,
5756,5756,1,,,,,,,,,,0.07864,0.00018,0.00087,0.03416,0.114,0.007,0.028,,,,,,,,,,,,,,,
5762,1,5762,,,,,,,,,,,,,,,,,,,,0.019,0.,0.019,,,,,,,,,
5762,5762,1,,,,,,,,,,,,,,,,,,,,0.026,0.,0.026,,,,,,,,,
5775,1,5775,,,,0.028,0.,0.028,0.016,0.,0.016,,,,,,,,,,,,,,,,,,,,,,
5775,5775,1,,,,0.012,0.,0.012,0.018,0.,0.018,,,,,,,,,,,,,,,,,,,,,,
5798,1,5798,,,,,,,,,,0.07959,0.00019,0.00082,0.01561,0.096,0.,0.017,,,,0.029,0.,0.029,,,,,,,,,
5798,5798,1,,,,,,,,,,0.07813,0.00018,0.00084,0.02170,0.101,0.003,0.02,,,,0.026,0.,0.026,,,,,,,,,
5833,1,5833,,,,0.016,0.,0.016,0.016,0.,0.016,,,,,,,,,,,,,,,,,,,,,,
5833,5833,1,,,,0.012,0.,0.012,0.013,0.,0.013,,,,,,,,,,,,,,,,,,,,,,
5834,1,5834,,,,,,,,,,,,,,,,,,,,0.02,0.,0.02,,,,,,,,,
5834,5834,1,,,,,,,,,,,,,,,,,,,,0.031,0.,0.031,,,,,,,,,
5840,1,5840,,,,,,,,,,0.07889,0.00018,0.00088,0.01575,0.095,0.,0.017,,,,,,,,,,,,,,,
5840,5840,1,,,,,,,,,,0.07807,0.00018,0.00089,0.02228,0.101,0.003,0.02,,,,,,,,,,,,,,,
5852,76,77,,,,0.007,0.,0.007,0.007,0.,0.007,0.07976,0.00018,0.00069,0.01600,0.096,0.,0.018,,,,0.029,0.,0.029,,,,,,,,,
5870,1,5870,,,,,,,,,,,,,,,,,,,,0.02,0.,0.02,,,,,,,,,
5870,5870,1,,,,,,,,,,,,,,,,,,,,0.054,0.,0.054,,,,,,,,,
5880,1,5880,,,,0.025,0.,0.025,0.016,0.,0.016,,,,,,,,,,,,,,,,,,,,,,
5880,5880,1,,,,0.012,0.,0.012,0.022,0.,0.022,,,,,,,,,,,,,,,,,,,,,,
5882,1,5882,,,,,,,,,,0.07888,0.00018,0.00085,0.01911,0.099,0.,0.021,,,,,,,,,,,,,,,
5882,5882,1,,,,,,,,,,0.07937,0.00018,0.00085,0.02249,0.103,0.,0.024,,,,,,,,,,,,,,,
5892,1,5892,,,,0.015,0.,0.015,0.026,0.,0.026,,,,,,,,,,,,,,,,,,,,,,
5892,5892,1,,,,0.012,0.,0.012,0.028,0.,0.027,,,,,,,,,,,,,,,,,,,,,,
5899,1,5899,,,,,,,,,,,,,,,,,,,,0.02,0.,0.02,,,,,,,,,
5899,5899,1,,,,,,,,,,,,,,,,,,,,0.026,0.,0.026,,,,,,,,,
5906,1,5906,,,,,,,,,,,,,,,,,,,,0.02,0.,0.02,,,,,,,,,
5906,5906,1,,,,,,,,,,,,,,,,,,,,0.026,0.,0.026,,,,,,,,,
5924,1,5924,,,,,,,,,,0.07911,0.00019,0.00082,0.01584,0.096,0.,0.017,,,,,,,,,,,,,,,
5924,5924,1,,,,,,,,,,0.07869,0.00019,0.00088,0.02212,0.102,0.,0.024,,,,,,,,,,,,,,,
5942,1,5942,,,,,,,,,,,,,,,,,,,,0.037,0.,0.037,,,,,,,,,
5942,5942,1,,,,,,,,,,,,,,,,,,,,0.027,0.,0.027,,,,,,,,,
5950,1,5950,,,,0.014,0.,0.014,0.048,0.003,0.044,,,,,,,,,,,,,,,,,,,,,,
5950,5950,1,,,,0.014,0.,0.014,0.013,0.,0.013,,,,,,,,,,,,,,,,,,,,,,
5966,1,5966,,,,,,,,,,0.07892,0.00018,0.00080,0.01614,0.096,0.,0.018,,,,,,,,,,,,,,,
5966,5966,1,,,,,,,,,,0.07945,0.00019,0.00086,0.03034,0.111,0.007,0.024,,,,,,,,,,,,,,,
5978,1,5978,,,,,,,,,,,,,,,,,,,,0.02,0.,0.02,,,,,,,,,
5978,5978,1,,,,,,,,,,,,,,,,,,,,0.036,0.,0.036,,,,,,,,,
6006,77,78,,,,0.021,0.,0.021,0.008,0.,0.008,0.07298,0.00020,0.00043,0.01619,0.089,0.,0.017,,,,0.034,0.,0.034,,,,,,,,,
6008,1,6008,,,,0.015,0.,0.015,0.045,0.,0.045,0.07957,0.00018,0.00081,0.01617,0.096,0.,0.018,,,,,,,,,,,,,,,
6008,6008,1,,,,0.012,0.,0.012,0.018,0.,0.018,0.07865,0.00018,0.00094,0.02242,0.102,0.,0.024,,,,,,,,,,,,,,,
6014,1,6014,,,,,,,,,,,,,,,,,,,,0.02,0.,0.02,,,,,,,,,
6014,6014,1,,,,,,,,,,,,,,,,,,,,0.026,0.,0.026,,,,,,,,,
6043,1,6043,,,,0.014,0.,0.014,,,,,,,,,,,,,,,,,,,,,,,,,
6043,6043,1,,,,0.014,0.,0.014,,,,,,,,,,,,,,,,,,,,,,,,,
6050,1,6050,,,,,,,,,,0.07319,0.00020,0.00056,0.01641,0.09,0.,0.018,,,,0.02,0.,0.02,,,,,,,,,
6050,6050,1,,,,,,,,,,0.07353,0.00018,0.00061,0.02265,0.097,0.007,0.017,,,,0.026,0.,0.026,,,,,,,,,
6067,1,6067,,,,0.019,0.003,0.015,0.024,0.,0.024,,,,,,,,,,,,,,,,,,,,,,
6067,6067,1,,,,0.016,0.,0.016,0.013,0.,0.013,,,,,,,,,,,,,,,,,,,,,,
6086,1,6086,,,,,,,,,,,,,,,,,,,,0.027,0.,0.027,,,,,,,,,
6086,6086,1,,,,,,,,,,,,,,,,,,,,0.027,0.,0.027,,,,,,,,,
6099,1,6099,,,,,,,,,,0.07926,0.00018,0.00085,0.01625,0.096,0.,0.018,,,,,,,,,,,,,,,
6099,6099,1,,,,,,,,,,0.08032,0.00018,0.00087,0.02354,0.105,0.,0.025,,,,,,,,,,,,,,,
6122,1,6122,,,,,,,,,,,,,,,,,,,,0.026,0.,0.026,,,,,,,,,
6122,6122,1,,,,,,,,,,,,,,,,,,,,0.027,0.,0.027,,,,,,,,,
6125,1,6125,,,,0.014,0.,0.014,0.018,0.,0.018,,,,,,,,,,,,,,,,,,,,,,
6125,6125,1,,,,0.015,0.,0.015,0.014,0.,0.014,,,,,,,,,,,,,,,,,,,,,,
6148,1,6148,,,,,,,,,,0.07977,0.00019,0.00085,0.01617,0.097,0.,0.018,,,,,,,,,,,,,,,
6148,6148,1,,,,,,,,,,0.07819,0.00018,0.00087,0.02272,0.102,0.,0.024,,,,,,,,,,,,,,,
6158,1,6158,,,,,,,,,,,,,,,,,,,,0.021,0.,0.021,,,,,,,,,
6158,6158,1,,,,,,,,,,,,,,,,,,,,0.027,0.,0.027,,,,,,,,,
6162,78,79,,,,0.009,0.,0.009,0.021,0.003,0.017,0.07937,0.00018,0.00071,0.02391,0.104,0.003,0.022,,,,0.02,0.,0.02,,,,,,,,,
6183,1,6183,,,,0.015,0.,0.015,0.026,0.,0.026,,,,,,,,,,,,,,,,,,,,,,
6183,6183,1,,,,0.012,0.,0.012,0.025,0.,0.025,,,,,,,,,,,,,,,,,,,,,,
6194,1,6194,,,,,,,,,,,,,,,,,,,,0.021,0.,0.021,,,,,,,,,
6194,6194,1,,,,,,,,,,,,,,,,,,,,0.051,0.,0.051,,,,,,,,,
6196,1,6196,,,,,,,,,,0.07861,0.00018,0.00082,0.01840,0.098,0.,0.02,,,,,,,,,,,,,,,
6196,6196,1,,,,,,,,,,0.07970,0.00019,0.00087,0.02340,0.104,0.,0.025,,,,,,,,,,,,,,,
6207,1,6207,,,,0.017,0.,0.017,,,,,,,,,,,,,,,,,,,,,,,,,
6207,6207,1,,,,0.017,0.003,0.013,,,,,,,,,,,,,,,,,,,,,,,,,
