param-0-nm,param-1-n,param-2-m,cps+cbn-regression-quadratic-real,cps+cbn-regression-quadratic-sys,cps+cbn-regression-quadratic-user,cps+cbv-regression-quadratic-real,cps+cbv-regression-quadratic-sys,cps+cbv-regression-quadratic-user,cps+lazy-regression-quadratic-real,cps+lazy-regression-quadratic-sys,cps+lazy-regression-quadratic-user,cps+native-compute-regression-quadratic-real,cps+native-compute-regression-quadratic-sys,cps+native-compute-regression-quadratic-user,cps+simpl-regression-quadratic-real,cps+simpl-regression-quadratic-sys,cps+simpl-regression-quadratic-user,cps+vm-compute-regression-quadratic-real,cps+vm-compute-regression-quadratic-sys,cps+vm-compute-regression-quadratic-user,rewrite-strat(bottomup-bottomup)-regression-exponential-real,rewrite-strat(bottomup-bottomup)-regression-exponential-sys,rewrite-strat(bottomup-bottomup)-regression-exponential-user,rewrite-strat(topdown-bottomup)-regression-exponential-real,rewrite-strat(topdown-bottomup)-regression-exponential-sys,rewrite-strat(topdown-bottomup)-regression-exponential-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user
6148,1,6148,,,,,,,,,,0.124,0.005,0.019,,,,,,,,,,,,,,,
6148,6148,1,,,,,,,,,,0.147,0.006,0.04,,,,,,,,,,,,,,,
6158,1,6158,,,,,,,,,,,,,,,,0.023,0.,0.023,,,,,,,,,
6158,6158,1,,,,,,,,,,,,,,,,0.059,0.,0.059,,,,,,,,,
6162,78,79,,,,0.007,0.,0.007,0.008,0.,0.008,0.122,0.005,0.019,,,,0.028,0.,0.028,,,,,,,,,
6183,1,6183,,,,0.031,0.,0.03,0.021,0.,0.021,,,,,,,,,,,,,,,,,,
6183,6183,1,,,,0.011,0.,0.011,0.016,0.,0.016,,,,,,,,,,,,,,,,,,
6194,1,6194,,,,,,,,,,,,,,,,0.023,0.,0.023,,,,,,,,,
6194,6194,1,,,,,,,,,,,,,,,,0.029,0.,0.029,,,,,,,,,
6196,1,6196,,,,,,,,,,0.123,0.005,0.02,,,,,,,,,,,,,,,
6196,6196,1,,,,,,,,,,0.13,0.005,0.026,,,,,,,,,,,,,,,
6207,1,6207,,,,0.014,0.,0.014,,,,,,,,,,,,,,,,,,,,,
6207,6207,1,,,,0.014,0.,0.013,,,,,,,,,,,,,,,,,,,,,
6230,1,6230,,,,,,,,,,,,,,,,0.032,0.,0.032,,,,,,,,,
6230,6230,1,,,,,,,,,,,,,,,,0.03,0.,0.03,,,,,,,,,
6242,1,6242,,,,0.015,0.,0.015,0.019,0.,0.019,,,,,,,,,,,,,,,,,,
6242,6242,1,,,,0.015,0.,0.015,0.025,0.,0.025,,,,,,,,,,,,,,,,,,
6245,1,6245,,,,,,,,,,0.131,0.007,0.024,,,,,,,,,,,,,,,
6245,6245,1,,,,,,,,,,0.131,0.005,0.026,,,,,,,,,,,,,,,
6266,1,6266,,,,,,,,,,,,,,,,0.029,0.,0.029,,,,,,,,,
6266,6266,1,,,,,,,,,,,,,,,,0.029,0.,0.029,,,,,,,,,
6294,1,6294,,,,,,,,,,0.129,0.006,0.023,,,,,,,,,,,,,,,
6294,6294,1,,,,,,,,,,0.131,0.005,0.026,,,,,,,,,,,,,,,
6300,1,6300,,,,0.015,0.,0.015,0.02,0.,0.02,,,,,,,,,,,,,,,,,,
6300,6300,1,,,,0.014,0.,0.014,0.015,0.,0.015,,,,,,,,,,,,,,,,,,
6302,1,6302,,,,,,,,,,,,,,,,0.022,0.,0.022,,,,,,,,,
6302,6302,1,,,,,,,,,,,,,,,,0.03,0.,0.03,,,,,,,,,
6320,79,80,,,,0.007,0.,0.007,0.009,0.,0.009,0.124,0.006,0.018,,,,0.022,0.,0.022,,,,,,,,,
6338,1,6338,,,,,,,,,,,,,,,,0.031,0.,0.031,,,,,,,,,
6338,6338,1,,,,,,,,,,,,,,,,0.03,0.,0.03,,,,,,,,,
6343,1,6343,,,,,,,,,,0.125,0.005,0.02,,,,,,,,,,,,,,,
6343,6343,1,,,,,,,,,,0.135,0.007,0.029,,,,,,,,,,,,,,,
6358,1,6358,,,,0.015,0.,0.015,0.032,0.,0.031,,,,,,,,,,,,,,,,,,
6358,6358,1,,,,0.011,0.,0.011,0.018,0.,0.018,,,,,,,,,,,,,,,,,,
6370,1,6370,,,,0.014,0.,0.014,0.03,0.,0.029,,,,,,,,,,,,,,,,,,
6370,6370,1,,,,0.012,0.,0.011,0.018,0.,0.018,,,,,,,,,,,,,,,,,,
6374,1,6374,,,,,,,,,,,,,,,,0.025,0.,0.025,,,,,,,,,
6374,6374,1,,,,,,,,,,,,,,,,0.031,0.,0.031,,,,,,,,,
6391,1,6391,,,,,,,,,,0.124,0.005,0.019,,,,,,,,,,,,,,,
6391,6391,1,,,,,,,,,,0.143,0.005,0.038,,,,,,,,,,,,,,,
6410,1,6410,,,,,,,,,,,,,,,,0.043,0.,0.043,,,,,,,,,
6410,6410,1,,,,,,,,,,,,,,,,0.031,0.,0.031,,,,,,,,,
6417,1,6417,,,,0.017,0.,0.017,0.019,0.,0.019,,,,,,,,,,,,,,,,,,
6417,6417,1,,,,0.012,0.,0.012,0.024,0.,0.024,,,,,,,,,,,,,,,,,,
6440,1,6440,,,,,,,,,,0.128,0.006,0.019,,,,,,,,,,,,,,,
6440,6440,1,,,,,,,,,,0.13,0.006,0.027,,,,,,,,,,,,,,,
6446,1,6446,,,,,,,,,,,,,,,,0.024,0.,0.024,,,,,,,,,
6446,6446,1,,,,,,,,,,,,,,,,0.036,0.,0.036,,,,,,,,,
6475,1,6475,,,,0.019,0.,0.019,0.023,0.,0.023,,,,,,,,,,,,,,,,,,
6475,6475,1,,,,0.012,0.,0.012,0.037,0.002,0.034,,,,,,,,,,,,,,,,,,
6480,80,81,,,,0.007,0.,0.007,0.009,0.,0.009,0.116,0.003,0.018,,,,0.021,0.,0.021,,,,,,,,,
6482,1,6482,,,,,,,,,,,,,,,,0.046,0.,0.045,,,,,,,,,
6482,6482,1,,,,,,,,,,,,,,,,0.03,0.,0.03,,,,,,,,,
6489,1,6489,,,,,,,,,,0.129,0.005,0.024,,,,,,,,,,,,,,,
6489,6489,1,,,,,,,,,,0.135,0.006,0.027,,,,,,,,,,,,,,,
6518,1,6518,,,,,,,,,,,,,,,,0.023,0.,0.023,,,,,,,,,
6518,6518,1,,,,,,,,,,,,,,,,0.035,0.,0.035,,,,,,,,,
6533,1,6533,,,,0.035,0.002,0.032,0.02,0.,0.02,,,,,,,,,,,,,,,,,,
6533,6533,1,,,,0.011,0.,0.011,0.026,0.,0.026,,,,,,,,,,,,,,,,,,
6538,1,6538,,,,,,,,,,0.135,0.008,0.029,,,,,,,,,,,,,,,
6538,6538,1,,,,,,,,,,0.133,0.006,0.027,,,,,,,,,,,,,,,
6554,1,6554,,,,,,,,,,0.125,0.005,0.025,,,,0.024,0.,0.024,,,,,,,,,
6554,6554,1,,,,,,,,,,0.124,0.003,0.025,,,,0.031,0.,0.031,,,,,,,,,
6587,1,6587,,,,,,,,,,0.125,0.006,0.021,,,,,,,,,,,,,,,
6587,6587,1,,,,,,,,,,0.139,0.006,0.033,,,,,,,,,,,,,,,
6590,1,6590,,,,,,,,,,,,,,,,0.024,0.,0.023,,,,,,,,,
6590,6590,1,,,,,,,,,,,,,,,,0.055,0.,0.055,,,,,,,,,
6592,1,6592,,,,0.017,0.,0.017,0.043,0.,0.043,,,,,,,,,,,,,,,,,,
6592,6592,1,,,,0.012,0.,0.012,0.016,0.,0.016,,,,,,,,,,,,,,,,,,
6615,1,6615,,,,,,,0.02,0.,0.02,,,,,,,,,,,,,,,,,,
6615,6615,1,,,,,,,0.026,0.,0.026,,,,,,,,,,,,,,,,,,
6626,1,6626,,,,,,,,,,,,,,,,0.024,0.,0.024,,,,,,,,,
6626,6626,1,,,,,,,,,,,,,,,,0.058,0.001,0.057,,,,,,,,,
6635,1,6635,,,,,,,,,,0.125,0.006,0.02,,,,,,,,,,,,,,,
6635,6635,1,,,,,,,,,,0.154,0.007,0.046,,,,,,,,,,,,,,,
6642,81,82,,,,0.007,0.,0.007,0.009,0.,0.009,0.126,0.005,0.02,,,,0.022,0.,0.022,,,,,,,,,
6650,1,6650,,,,0.028,0.,0.027,0.027,0.,0.026,,,,,,,,,,,,,,,,,,
6650,6650,1,,,,0.012,0.,0.012,0.031,0.,0.031,,,,,,,,,,,,,,,,,,
6662,1,6662,,,,,,,,,,,,,,,,0.024,0.,0.024,,,,,,,,,
6662,6662,1,,,,,,,,,,,,,,,,0.031,0.,0.031,,,,,,,,,
6684,1,6684,,,,,,,,,,0.126,0.006,0.021,,,,,,,,,,,,,,,
6684,6684,1,,,,,,,,,,0.15,0.009,0.04,,,,,,,,,,,,,,,
6697,1,6697,,,,0.019,0.,0.019,,,,,,,,,,,,,,,,,,,,,
6697,6697,1,,,,0.012,0.,0.012,,,,,,,,,,,,,,,,,,,,,
6698,1,6698,,,,,,,,,,,,,,,,0.031,0.,0.031,,,,,,,,,
6698,6698,1,,,,,,,,,,,,,,,,0.031,0.,0.031,,,,,,,,,
6708,1,6708,,,,0.019,0.,0.019,0.02,0.,0.02,,,,,,,,,,,,,,,,,,
6708,6708,1,,,,0.012,0.,0.012,0.021,0.,0.021,,,,,,,,,,,,,,,,,,
6733,1,6733,,,,,,,,,,0.128,0.005,0.022,,,,,,,,,,,,,,,
6733,6733,1,,,,,,,,,,0.156,0.007,0.05,,,,,,,,,,,,,,,
6734,1,6734,,,,,,,,,,,,,,,,0.025,0.,0.025,,,,,,,,,
6734,6734,1,,,,,,,,,,,,,,,,0.055,0.,0.054,,,,,,,,,
6767,1,6767,,,,0.016,0.,0.016,0.042,0.,0.042,,,,,,,,,,,,,,,,,,
6767,6767,1,,,,0.015,0.,0.015,0.017,0.,0.017,,,,,,,,,,,,,,,,,,
6770,1,6770,,,,,,,,,,,,,,,,0.051,0.,0.051,,,,,,,,,
6770,6770,1,,,,,,,,,,,,,,,,0.034,0.,0.034,,,,,,,,,
6782,1,6782,,,,,,,,,,0.126,0.006,0.021,,,,,,,,,,,,,,,
6782,6782,1,,,,,,,,,,0.143,0.006,0.039,,,,,,,,,,,,,,,
6806,1,6806,,,,,,,,,,,,,,,,0.086,0.,0.086,,,,,,,,,
6806,82,83,,,,0.007,0.,0.007,0.012,0.,0.012,0.124,0.007,0.018,,,,0.023,0.,0.023,,,,,,,,,
6806,6806,1,,,,,,,,,,,,,,,,0.033,0.,0.033,,,,,,,,,
6825,1,6825,,,,0.016,0.,0.016,0.029,0.,0.029,,,,,,,,,,,,,,,,,,
6825,6825,1,,,,0.013,0.,0.013,0.025,0.,0.025,,,,,,,,,,,,,,,,,,
6830,1,6830,,,,,,,,,,0.125,0.007,0.019,,,,,,,,,,,,,,,
6830,6830,1,,,,,,,,,,0.139,0.006,0.032,,,,,,,,,,,,,,,
6842,1,6842,,,,,,,,,,,,,,,,0.025,0.,0.025,,,,,,,,,
6842,6842,1,,,,,,,,,,,,,,,,0.032,0.,0.032,,,,,,,,,
6860,1,6860,,,,0.018,0.,0.018,0.021,0.,0.021,,,,,,,,,,,,,,,,,,
6860,6860,1,,,,0.012,0.,0.012,0.027,0.001,0.026,,,,,,,,,,,,,,,,,,
6878,1,6878,,,,,,,,,,,,,,,,0.047,0.,0.047,,,,,,,,,
6878,6878,1,,,,,,,,,,,,,,,,0.032,0.,0.032,,,,,,,,,
6879,1,6879,,,,,,,,,,0.155,0.009,0.043,,,,,,,,,,,,,,,
6879,6879,1,,,,,,,,,,0.133,0.006,0.028,,,,,,,,,,,,,,,
6883,1,6883,,,,0.016,0.,0.016,0.021,0.,0.021,,,,,,,,,,,,,,,,,,
6883,6883,1,,,,0.027,0.,0.027,0.024,0.,0.024,,,,,,,,,,,,,,,,,,
6914,1,6914,,,,,,,,,,,,,,,,0.025,0.,0.025,,,,,,,,,
6914,6914,1,,,,,,,,,,,,,,,,0.032,0.,0.032,,,,,,,,,
6928,1,6928,,,,,,,,,,0.132,0.006,0.027,,,,,,,,,,,,,,,
6928,6928,1,,,,,,,,,,0.133,0.007,0.027,,,,,,,,,,,,,,,
6942,1,6942,,,,0.025,0.,0.025,0.03,0.,0.03,,,,,,,,,,,,,,,,,,
6942,6942,1,,,,0.023,0.,0.023,0.04,0.,0.04,,,,,,,,,,,,,,,,,,
6950,1,6950,,,,,,,,,,,,,,,,0.045,0.,0.045,,,,,,,,,
6950,6950,1,,,,,,,,,,,,,,,,0.034,0.,0.034,,,,,,,,,
6972,83,84,,,,0.008,0.,0.008,0.01,0.,0.01,0.125,0.007,0.02,,,,0.039,0.,0.039,,,,,,,,,
6977,1,6977,,,,,,,,,,0.141,0.007,0.034,,,,,,,,,,,,,,,
6977,6977,1,,,,,,,,,,0.133,0.006,0.028,,,,,,,,,,,,,,,
6986,1,6986,,,,,,,,,,,,,,,,0.043,0.,0.043,,,,,,,,,
6986,6986,1,,,,,,,,,,,,,,,,0.034,0.,0.034,,,,,,,,,
7000,1,7000,,,,0.017,0.,0.017,0.052,0.,0.052,,,,,,,,,,,,,,,,,,
7000,7000,1,,,,0.028,0.,0.028,0.017,0.,0.017,,,,,,,,,,,,,,,,,,
7022,1,7022,,,,,,,,,,,,,,,,0.074,0.,0.074,,,,,,,,,
7022,7022,1,,,,,,,,,,,,,,,,0.034,0.,0.033,,,,,,,,,
7023,1,7023,,,,0.016,0.,0.016,,,,,,,,,,,,,,,,,,,,,
7023,7023,1,,,,0.012,0.,0.012,,,,,,,,,,,,,,,,,,,,,
7025,1,7025,,,,,,,,,,0.131,0.006,0.027,,,,,,,,,,,,,,,
7025,7025,1,,,,,,,,,,0.133,0.005,0.029,,,,,,,,,,,,,,,
7058,1,7058,,,,0.017,0.,0.017,0.024,0.,0.024,0.118,0.004,0.019,,,,0.026,0.,0.026,,,,,,,,,
7058,7058,1,,,,0.025,0.,0.024,0.023,0.,0.023,0.145,0.004,0.046,,,,0.033,0.,0.033,,,,,,,,,
7074,1,7074,,,,,,,,,,0.137,0.008,0.03,,,,,,,,,,,,,,,
7074,7074,1,,,,,,,,,,0.135,0.006,0.03,,,,,,,,,,,,,,,
7094,1,7094,,,,,,,,,,,,,,,,0.042,0.,0.042,,,,,,,,,
7094,7094,1,,,,,,,,,,,,,,,,0.034,0.,0.034,,,,,,,,,
7105,1,7105,,,,,,,0.05,0.,0.05,,,,,,,,,,,,,,,,,,
7105,7105,1,,,,,,,0.018,0.,0.018,,,,,,,,,,,,,,,,,,
7117,1,7117,,,,0.018,0.,0.017,0.055,0.,0.055,,,,,,,,,,,,,,,,,,
7117,7117,1,,,,0.029,0.,0.029,0.018,0.,0.018,,,,,,,,,,,,,,,,,,
7123,1,7123,,,,,,,,,,0.128,0.006,0.022,,,,,,,,,,,,,,,
7123,7123,1,,,,,,,,,,0.142,0.006,0.036,,,,,,,,,,,,,,,
7130,1,7130,,,,,,,,,,,,,,,,0.025,0.,0.025,,,,,,,,,
7130,7130,1,,,,,,,,,,,,,,,,0.05,0.001,0.048,,,,,,,,,
7140,84,85,,,,0.012,0.,0.012,0.039,0.,0.039,0.118,0.002,0.02,,,,0.024,0.,0.024,,,,,,,,,
7166,1,7166,,,,,,,,,,,,,,,,0.026,0.,0.026,,,,,,,,,
7166,7166,1,,,,,,,,,,,,,,,,0.033,0.001,0.032,,,,,,,,,
7172,1,7172,,,,,,,,,,0.128,0.005,0.023,,,,,,,,,,,,,,,
7172,7172,1,,,,,,,,,,0.143,0.006,0.037,,,,,,,,,,,,,,,
7175,1,7175,,,,0.017,0.,0.017,0.054,0.,0.054,,,,,,,,,,,,,,,,,,
7175,7175,1,,,,0.024,0.,0.024,0.03,0.,0.03,,,,,,,,,,,,,,,,,,
7187,1,7187,,,,0.017,0.,0.017,,,,,,,,,,,,,,,,,,,,,
7187,7187,1,,,,0.014,0.,0.014,,,,,,,,,,,,,,,,,,,,,
7202,1,7202,,,,,,,,,,,,,,,,0.041,0.,0.041,,,,,,,,,
7202,7202,1,,,,,,,,,,,,,,,,0.034,0.,0.033,,,,,,,,,
7221,1,7221,,,,,,,,,,0.127,0.006,0.023,,,,,,,,,,,,,,,
7221,7221,1,,,,,,,,,,0.158,0.006,0.052,,,,,,,,,,,,,,,
7233,1,7233,,,,0.018,0.,0.018,0.022,0.,0.022,,,,,,,,,,,,,,,,,,
7233,7233,1,,,,0.035,0.,0.035,0.018,0.,0.018,,,,,,,,,,,,,,,,,,
7238,1,7238,,,,,,,,,,,,,,,,0.03,0.,0.03,,,,,,,,,
7238,7238,1,,,,,,,,,,,,,,,,0.034,0.,0.034,,,,,,,,,
7269,1,7269,,,,,,,,,,0.129,0.005,0.023,,,,,,,,,,,,,,,
7269,7269,1,,,,,,,,,,0.138,0.006,0.031,,,,,,,,,,,,,,,
7274,1,7274,,,,,,,,,,,,,,,,0.037,0.,0.037,,,,,,,,,
7274,7274,1,,,,,,,,,,,,,,,,0.034,0.,0.034,,,,,,,,,
7292,1,7292,,,,0.017,0.,0.017,0.035,0.,0.035,,,,,,,,,,,,,,,,,,
7292,7292,1,,,,0.025,0.,0.024,0.023,0.,0.023,,,,,,,,,,,,,,,,,,
7310,1,7310,,,,,,,,,,,,,,,,0.032,0.,0.032,,,,,,,,,
7310,85,86,,,,0.008,0.,0.008,0.01,0.,0.01,0.144,0.006,0.037,,,,0.024,0.,0.024,,,,,,,,,
7310,7310,1,,,,,,,,,,,,,,,,0.034,0.,0.034,,,,,,,,,
7318,1,7318,,,,,,,,,,0.129,0.005,0.024,,,,,,,,,,,,,,,
7318,7318,1,,,,,,,,,,0.151,0.007,0.044,,,,,,,,,,,,,,,
7346,1,7346,,,,,,,,,,,,,,,,0.025,0.,0.025,,,,,,,,,
7346,7346,1,,,,,,,,,,,,,,,,0.056,0.001,0.054,,,,,,,,,
7350,1,7350,,,,0.034,0.,0.033,0.031,0.,0.031,,,,,,,,,,,,,,,,,,
7350,7350,1,,,,0.013,0.,0.013,0.031,0.,0.031,,,,,,,,,,,,,,,,,,
7367,1,7367,,,,,,,,,,0.128,0.006,0.022,,,,,,,,,,,,,,,
7367,7367,1,,,,,,,,,,0.145,0.006,0.038,,,,,,,,,,,,,,,
7382,1,7382,,,,,,,,,,,,,,,,0.037,0.,0.037,,,,,,,,,
7382,7382,1,,,,,,,,,,,,,,,,0.034,0.,0.034,,,,,,,,,
7408,1,7408,,,,0.019,0.,0.019,0.023,0.,0.023,,,,,,,,,,,,,,,,,,
7408,7408,1,,,,0.034,0.,0.034,0.025,0.,0.025,,,,,,,,,,,,,,,,,,
7416,1,7416,,,,,,,,,,0.128,0.005,0.024,,,,,,,,,,,,,,,
7416,7416,1,,,,,,,,,,0.137,0.007,0.031,,,,,,,,,,,,,,,
7418,1,7418,,,,,,,,,,,,,,,,0.043,0.,0.043,,,,,,,,,
7418,7418,1,,,,,,,,,,,,,,,,0.035,0.,0.035,,,,,,,,,
7454,1,7454,,,,,,,,,,,,,,,,0.027,0.,0.027,,,,,,,,,
7454,7454,1,,,,,,,,,,,,,,,,0.071,0.,0.071,,,,,,,,,
7464,1,7464,,,,,,,,,,0.133,0.005,0.027,,,,,,,,,,,,,,,
7464,7464,1,,,,,,,,,,0.138,0.007,0.031,,,,,,,,,,,,,,,
7467,1,7467,,,,0.017,0.,0.017,0.026,0.,0.026,,,,,,,,,,,,,,,,,,
7467,7467,1,,,,0.016,0.,0.016,0.033,0.,0.033,,,,,,,,,,,,,,,,,,
7482,86,87,,,,0.008,0.,0.008,0.01,0.,0.01,0.135,0.005,0.034,,,,0.025,0.,0.025,,,,,,,,,
7490,1,7490,,,,,,,,,,,,,,,,0.028,0.,0.028,,,,,,,,,
7490,7490,1,,,,,,,,,,,,,,,,0.043,0.,0.043,,,,,,,,,
7513,1,7513,,,,,,,,,,0.129,0.007,0.023,,,,,,,,,,,,,,,
7513,7513,1,,,,,,,,,,0.138,0.006,0.032,,,,,,,,,,,,,,,
7525,1,7525,,,,0.018,0.,0.018,0.029,0.,0.029,,,,,,,,,,,,,,,,,,
7525,7525,1,,,,0.019,0.,0.019,0.045,0.,0.045,,,,,,,,,,,,,,,,,,
7526,1,7526,,,,,,,,,,,,,,,,0.028,0.,0.028,,,,,,,,,
7526,7526,1,,,,,,,,,,,,,,,,0.054,0.,0.054,,,,,,,,,
7562,1,7562,,,,,,,,,,0.121,0.004,0.021,,,,0.048,0.,0.048,,,,,,,,,
7562,7562,1,,,,,,,,,,0.128,0.003,0.029,,,,0.035,0.,0.035,,,,,,,,,
7583,1,7583,,,,0.018,0.,0.017,0.023,0.,0.023,,,,,,,,,,,,,,,,,,
7583,7583,1,,,,0.02,0.,0.02,0.029,0.,0.029,,,,,,,,,,,,,,,,,,
7595,1,7595,,,,0.022,0.,0.022,,,,,,,,,,,,,,,,,,,,,
7595,7595,1,,,,0.013,0.,0.013,,,,,,,,,,,,,,,,,,,,,
7598,1,7598,,,,,,,,,,,,,,,,0.028,0.,0.028,,,,,,,,,
7598,7598,1,,,,,,,,,,,,,,,,0.06,0.,0.059,,,,,,,,,
7616,1,7616,,,,,,,,,,0.14,0.005,0.034,,,,,,,,,,,,,,,
7616,7616,1,,,,,,,,,,0.138,0.007,0.032,,,,,,,,,,,,,,,
7634,1,7634,,,,,,,,,,,,,,,,0.029,0.,0.029,,,,,,,,,
7634,7634,1,,,,,,,,,,,,,,,,0.037,0.,0.037,,,,,,,,,
7642,1,7642,,,,0.019,0.,0.019,0.034,0.,0.034,,,,,,,,,,,,,,,,,,
7642,7642,1,,,,0.022,0.,0.022,0.023,0.,0.023,,,,,,,,,,,,,,,,,,
7656,1,7656,,,,,,,0.058,0.001,0.057,,,,,,,,,,,,,,,,,,
7656,87,88,,,,0.008,0.,0.008,0.011,0.,0.011,0.133,0.008,0.025,,,,0.027,0.,0.027,,,,,,,,,
7656,7656,1,,,,,,,0.056,0.,0.056,,,,,,,,,,,,,,,,,,
7670,1,7670,,,,,,,,,,0.13,0.007,0.023,,,,0.043,0.,0.043,,,,,,,,,
7670,7670,1,,,,,,,,,,0.139,0.006,0.033,,,,0.037,0.,0.037,,,,,,,,,
7700,1,7700,,,,0.043,0.,0.043,0.024,0.,0.024,,,,,,,,,,,,,,,,,,
7700,7700,1,,,,0.014,0.,0.014,0.019,0.,0.019,,,,,,,,,,,,,,,,,,
7706,1,7706,,,,,,,,,,,,,,,,0.028,0.,0.028,,,,,,,,,
7706,7706,1,,,,,,,,,,,,,,,,0.071,0.,0.071,,,,,,,,,
7724,1,7724,,,,,,,,,,0.132,0.007,0.026,,,,,,,,,,,,,,,
7724,7724,1,,,,,,,,,,0.14,0.006,0.032,,,,,,,,,,,,,,,
7742,1,7742,,,,,,,,,,,,,,,,0.028,0.,0.028,,,,,,,,,
7742,7742,1,,,,,,,,,,,,,,,,0.063,0.,0.063,,,,,,,,,
7758,1,7758,,,,0.023,0.,0.023,0.025,0.,0.025,,,,,,,,,,,,,,,,,,
7758,7758,1,,,,0.014,0.,0.014,0.027,0.,0.027,,,,,,,,,,,,,,,,,,
7778,1,7778,,,,,,,,,,0.132,0.006,0.026,,,,0.029,0.,0.029,,,,,,,,,
7778,7778,1,,,,,,,,,,0.138,0.006,0.032,,,,0.037,0.,0.037,,,,,,,,,
7814,1,7814,,,,,,,,,,,,,,,,0.042,0.,0.042,,,,,,,,,
7814,7814,1,,,,,,,,,,,,,,,,0.037,0.,0.037,,,,,,,,,
7817,1,7817,,,,0.033,0.001,0.032,0.027,0.,0.027,,,,,,,,,,,,,,,,,,
7817,7817,1,,,,0.015,0.,0.015,0.033,0.,0.033,,,,,,,,,,,,,,,,,,
7832,1,7832,,,,,,,,,,0.13,0.007,0.023,,,,,,,,,,,,,,,
7832,88,89,,,,0.018,0.,0.017,0.011,0.,0.011,0.141,0.007,0.033,,,,0.041,0.,0.041,,,,,,,,,
7832,7832,1,,,,,,,,,,0.145,0.007,0.037,,,,,,,,,,,,,,,
7840,1,7840,,,,0.018,0.,0.018,,,,,,,,,,,,,,,,,,,,,
7840,7840,1,,,,0.017,0.,0.017,,,,,,,,,,,,,,,,,,,,,
7850,1,7850,,,,,,,,,,,,,,,,0.029,0.,0.029,,,,,,,,,
7850,7850,1,,,,,,,,,,,,,,,,0.049,0.,0.049,,,,,,,,,
7875,1,7875,,,,0.019,0.,0.019,0.029,0.,0.029,,,,,,,,,,,,,,,,,,
7875,7875,1,,,,0.015,0.,0.015,0.019,0.,0.019,,,,,,,,,,,,,,,,,,
7886,1,7886,,,,,,,,,,0.132,0.007,0.024,,,,0.04,0.,0.04,,,,,,,,,
7886,7886,1,,,,,,,,,,0.157,0.007,0.05,,,,0.038,0.,0.038,,,,,,,,,
7922,1,7922,,,,,,,,,,,,,,,,0.06,0.,0.06,,,,,,,,,
7922,7922,1,,,,,,,,,,,,,,,,0.038,0.,0.038,,,,,,,,,
7933,1,7933,,,,0.028,0.,0.028,0.031,0.,0.031,,,,,,,,,,,,,,,,,,
7933,7933,1,,,,0.015,0.,0.015,0.037,0.,0.037,,,,,,,,,,,,,,,,,,
7940,1,7940,,,,,,,,,,0.132,0.008,0.022,,,,,,,,,,,,,,,
7940,7940,1,,,,,,,,,,0.139,0.005,0.034,,,,,,,,,,,,,,,
7958,1,7958,,,,,,,,,,,,,,,,0.054,0.,0.054,,,,,,,,,
7958,7958,1,,,,,,,,,,,,,,,,0.039,0.,0.039,,,,,,,,,
7963,1,7963,,,,,,,0.056,0.,0.056,,,,,,,,,,,,,,,,,,
7963,7963,1,,,,,,,0.02,0.,0.02,,,,,,,,,,,,,,,,,,
7992,1,7992,,,,0.021,0.,0.021,0.043,0.,0.043,,,,,,,,,,,,,,,,,,
7992,7992,1,,,,0.015,0.,0.015,0.043,0.,0.043,,,,,,,,,,,,,,,,,,
7994,1,7994,,,,,,,,,,0.133,0.006,0.026,,,,0.036,0.,0.036,,,,,,,,,
7994,7994,1,,,,,,,,,,0.149,0.007,0.04,,,,0.045,0.,0.045,,,,,,,,,
8010,89,90,,,,0.009,0.,0.009,0.019,0.,0.019,0.138,0.005,0.032,,,,0.027,0.,0.027,,,,,,,,,
8030,1,8030,,,,,,,,,,,,,,,,0.029,0.,0.029,,,,,,,,,
8030,8030,1,,,,,,,,,,,,,,,,0.069,0.,0.069,,,,,,,,,
8048,1,8048,,,,,,,,,,0.131,0.005,0.026,,,,,,,,,,,,,,,
8048,8048,1,,,,,,,,,,0.146,0.007,0.039,,,,,,,,,,,,,,,
8050,1,8050,,,,0.024,0.,0.024,0.063,0.,0.063,,,,,,,,,,,,,,,,,,
8050,8050,1,,,,0.015,0.,0.015,0.02,0.,0.02,,,,,,,,,,,,,,,,,,
8066,1,8066,,,,,,,,,,,,,,,,0.04,0.,0.039,,,,,,,,,
8066,8066,1,,,,,,,,,,,,,,,,0.048,0.,0.048,,,,,,,,,
8085,1,8085,,,,0.037,0.003,0.033,,,,,,,,,,,,,,,,,,,,,
8085,8085,1,,,,0.015,0.,0.015,,,,,,,,,,,,,,,,,,,,,
8102,1,8102,,,,,,,,,,0.139,0.009,0.022,,,,0.03,0.,0.03,,,,,,,,,
8102,8102,1,,,,,,,,,,0.153,0.006,0.047,,,,0.092,0.,0.092,,,,,,,,,
8108,1,8108,,,,0.02,0.,0.02,0.035,0.,0.035,,,,,,,,,,,,,,,,,,
8108,8108,1,,,,0.033,0.001,0.031,0.037,0.,0.037,,,,,,,,,,,,,,,,,,
8138,1,8138,,,,,,,,,,,,,,,,0.03,0.,0.03,,,,,,,,,
8138,8138,1,,,,,,,,,,,,,,,,0.081,0.,0.081,,,,,,,,,
8156,1,8156,,,,,,,,,,0.139,0.006,0.032,,,,,,,,,,,,,,,
8156,8156,1,,,,,,,,,,0.14,0.008,0.032,,,,,,,,,,,,,,,
